Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/measure/ktt9_cephalosporins/practice/H81070/,1,1,00:00:05,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/H81103/,1,1,00:00:25,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/H82003/,1,1,00:01:29,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/H83013/,1,1,00:00:26,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/H84608/,1,1,00:00:30,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/H84619/,1,1,00:00:07,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/H85012/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/H85092/,1,1,00:00:24,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/J82002/,1,1,00:00:14,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/J82119/,1,1,00:00:23,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/J83009/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/J83016/,1,1,00:00:29,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K82023/,1,1,00:00:46,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/K82043/,1,1,00:01:04,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K83077/,1,1,00:01:34,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K83625/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/K84007/,1,1,00:00:53,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/L81622/,1,1,00:02:56,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/L82022/,1,1,00:00:26,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/L82024/,1,1,00:00:41,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/L82039/,1,1,00:00:19,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/L82043/,1,1,00:00:38,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/L83008/,1,1,00:02:04,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/L83112/,1,1,00:15:31,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/M81087/,1,1,00:01:09,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/M83044/,1,1,00:00:11,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/M83076/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/M84020/,1,1,00:01:42,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/M86020/,1,1,00:00:51,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/M86021/,1,1,00:00:21,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/M87007/,1,1,00:00:18,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/P82022/,1,1,00:00:13,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/P83017/,1,1,00:00:18,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/P87016/,1,1,00:00:20,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/P89004/,1,1,00:00:07,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/P92647/,1,1,00:00:13,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/Y00206/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/measure/ktt9_cephalosporins/practice/Y02692/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/Y03079/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/Y04957/,1,1,00:00:17,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/Y04995/,1,1,00:00:18,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/Y05190/,1,1,00:00:08,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/Y05330/,1,1,00:00:12,0,0.00%,0.00%,$0.00
/measure/lpcoprox/practice/A83018/,1,1,00:01:08,0,0.00%,0.00%,$0.00
/measure/lpcoprox/practice/C84051/,1,1,00:00:42,0,0.00%,0.00%,$0.00
/measure/lpcoprox/practice/C84069/,1,1,00:00:41,0,0.00%,0.00%,$0.00
/measure/lpcoprox/practice/C84106/,1,1,00:00:59,0,0.00%,0.00%,$0.00
/measure/lpcoprox/practice/J82081/,1,1,00:00:53,0,0.00%,0.00%,$0.00
/measure/lpcoprox/practice/L82066/,1,1,00:01:38,0,0.00%,0.00%,$0.00
/measure/lpcoprox/practice/P81057/,1,1,00:01:46,0,0.00%,0.00%,$10.00
/measure/lpcoprox/practice/P91615/,1,1,00:00:05,0,0.00%,0.00%,$0.00
/measure/lpdosulepin/practice/D81012/,1,1,00:00:14,0,0.00%,0.00%,$0.00
/measure/lpdosulepin/practice/F83007/,1,1,00:00:17,1,0.00%,0.00%,$0.00
/measure/lpdosulepin/practice/P91014/,1,1,00:00:18,0,0.00%,0.00%,$0.00
/measure/lpdoxazosin/practice/A82005/,1,1,00:00:12,0,0.00%,0.00%,$0.00
/measure/lpdoxazosin/practice/C84074/,1,1,00:00:13,0,0.00%,0.00%,$0.00
/measure/lpfentanylir/practice/B86075/,1,1,00:00:41,0,0.00%,0.00%,$10.00
/measure/lpfentanylir/practice/G82053/,1,1,00:01:33,0,0.00%,0.00%,$10.00
/measure/lpfentanylir/practice/H85101/,1,1,00:00:12,0,0.00%,0.00%,$0.00
/measure/lpfentanylir/practice/L83049/,1,1,00:01:43,0,0.00%,0.00%,$0.00
/measure/lpglucosamine/practice/F84062/,1,1,00:01:01,0,0.00%,0.00%,$0.00
/measure/lpglucosamine/practice/F84698/,1,1,00:04:02,0,0.00%,0.00%,$0.00
/measure/lpglucosamine/practice/L84068/,1,1,00:00:06,0,0.00%,0.00%,$0.00
/measure/lpglucosamine/practice/N82117/,1,1,00:00:41,0,0.00%,0.00%,$0.00
/measure/lpglutenfree/practice/A83622/,1,1,00:00:44,0,0.00%,0.00%,$10.00
/measure/lpglutenfree/practice/F81068/,1,1,00:01:03,0,0.00%,0.00%,$0.00
/measure/lpglutenfree/practice/G82037/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lpglutenfree/practice/H85061/,1,1,00:01:51,0,0.00%,0.00%,$10.00
/measure/lpglutenfree/practice/L81065/,1,1,00:00:13,0,0.00%,0.00%,$10.00
/measure/lpglutenfree/practice/L83016/,1,1,00:00:37,0,0.00%,0.00%,$0.00
/measure/lpglutenfree/practice/M86046/,1,1,00:00:10,0,0.00%,0.00%,$0.00
/measure/lpglutenfree/practice/M86633/,1,1,00:00:09,0,0.00%,0.00%,$0.00
/measure/lpglutenfree/practice/M88003/,1,1,00:01:46,0,0.00%,0.00%,$0.00
/measure/lpglutenfree/practice/Y00437/,1,1,00:01:05,0,0.00%,0.00%,$10.00
/measure/lphomeopathy/practice/A88013/,1,1,00:00:28,0,0.00%,0.00%,$10.00
/measure/lphomeopathy/practice/C84016/,1,1,00:00:09,0,0.00%,0.00%,$0.00
/measure/lphomeopathy/practice/C84629/,1,1,00:00:24,0,0.00%,0.00%,$0.00
/measure/lphomeopathy/practice/D82041/,1,1,00:00:27,0,0.00%,0.00%,$0.00
/measure/lphomeopathy/practice/D82058/,1,1,00:00:15,0,0.00%,0.00%,$10.00
/measure/lphomeopathy/practice/G82099/,1,1,00:00:07,0,0.00%,0.00%,$0.00
/measure/lphomeopathy/practice/H81074/,1,1,00:00:13,0,0.00%,0.00%,$0.00
/measure/lphomeopathy/practice/H85063/,1,1,00:03:50,0,0.00%,0.00%,$0.00
/measure/lphomeopathy/practice/K83077/,1,1,00:01:29,0,0.00%,0.00%,$0.00
/measure/lphomeopathy/practice/L81031/,1,1,00:00:07,0,0.00%,0.00%,$0.00
/measure/lphomeopathy/practice/L81054/,1,1,00:00:09,0,0.00%,0.00%,$0.00
/measure/lphomeopathy/practice/L82044/,1,1,00:03:55,0,0.00%,0.00%,$0.00
/measure/lphomeopathy/practice/M81083/,1,1,00:00:39,0,0.00%,0.00%,$10.00
/measure/lphomeopathy/practice/N83045/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lphomeopathy/practice/Y01051/,1,1,00:00:35,0,0.00%,0.00%,$0.00
/measure/lphomeopathy/practice/Y04957/,1,1,00:00:17,0,0.00%,0.00%,$0.00
/measure/lplidocaine/practice/C88042/,1,1,00:04:40,0,0.00%,0.00%,$0.00
/measure/lplidocaine/practice/C88652/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lplidocaine/practice/L83016/,1,1,00:00:21,0,0.00%,0.00%,$0.00
/measure/lplidocaine/practice/P81074/,1,1,00:00:05,0,0.00%,0.00%,$10.00
/measure/lpliothyronine/practice/B85026/,1,1,00:00:13,0,0.00%,0.00%,$0.00
/measure/lpliothyronine/practice/H82011/,1,1,00:00:13,0,0.00%,0.00%,$0.00
/measure/lpliothyronine/practice/L81622/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lpliothyronine/practice/L83016/,1,1,00:00:34,0,0.00%,0.00%,$0.00
/measure/lpliothyronine/practice/L83049/,1,1,00:01:44,0,0.00%,0.00%,$0.00
/measure/lplutein/practice/C83022/,1,1,00:00:33,0,0.00%,0.00%,$10.00
/measure/lplutein/practice/L83016/,1,1,00:00:24,0,0.00%,0.00%,$0.00
/measure/lpomega3/practice/D81012/,1,1,00:00:12,0,0.00%,0.00%,$0.00
/measure/lpomega3/practice/G82076/,1,1,00:00:14,0,0.00%,0.00%,$0.00
/measure/lpomega3/practice/J81077/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lpomega3/practice/L83026/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/measure/lpoxycodone/practice/B86075/,1,1,00:00:09,0,0.00%,0.00%,$0.00
/measure/lpoxycodone/practice/J83054/,1,1,00:00:29,0,0.00%,0.00%,$0.00
/measure/lpoxycodone/practice/K82046/,1,1,00:00:48,0,0.00%,0.00%,$0.00
/measure/lpoxycodone/practice/L83016/,1,1,00:00:15,0,0.00%,0.00%,$0.00
/measure/lpoxycodone/practice/M83102/,1,1,00:00:04,0,0.00%,0.00%,$0.00
/measure/lpoxycodone/practice/M83631/,1,1,00:00:29,1,0.00%,0.00%,$10.00
/measure/lpperindopril/practice/D82034/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lpperindopril/practice/L83016/,1,1,00:00:22,0,0.00%,0.00%,$0.00
/measure/lprubefacients/practice/B83014/,1,1,00:02:11,0,0.00%,0.00%,$0.00
/measure/lprubefacients/practice/D81012/,1,1,00:00:21,0,0.00%,0.00%,$0.00
/measure/lprubefacients/practice/F83010/,1,1,00:00:20,0,0.00%,0.00%,$10.00
/measure/lprubefacients/practice/F83015/,1,1,00:00:43,0,0.00%,0.00%,$0.00
/measure/lprubefacients/practice/G82076/,1,1,00:00:30,0,0.00%,0.00%,$0.00
/measure/lprubefacients/practice/G83049/,1,1,00:00:49,0,0.00%,0.00%,$10.00
/measure/lprubefacients/practice/L83016/,1,1,00:00:23,0,0.00%,0.00%,$0.00
/measure/lprubefacients/practice/L83026/,1,1,00:00:11,0,0.00%,0.00%,$10.00
/measure/lprubefacients/practice/P81092/,1,1,00:01:13,0,0.00%,0.00%,$0.00
/measure/lprubefacients/practice/P82025/,1,1,00:00:35,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/C81038/,1,1,00:00:37,0,0.00%,0.00%,$25.00
/measure/lptadalafil/practice/J81002/,1,1,00:00:18,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81011/,1,1,00:00:09,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81013/,1,1,00:00:30,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81028/,1,1,00:00:42,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81034/,1,1,00:00:17,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81043/,1,1,00:00:20,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81048/,1,1,00:00:16,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81052/,1,1,00:00:16,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81053/,1,1,00:00:16,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81054/,1,1,00:00:24,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81055/,1,1,00:00:27,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81056/,1,1,00:00:29,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81061/,1,1,00:00:13,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81063/,1,1,00:00:09,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81066/,1,1,00:00:14,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81067/,1,1,00:00:08,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81071/,1,1,00:00:10,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81082/,1,1,00:03:53,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81086/,1,1,00:00:15,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/J81628/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lptadalafil/practice/J81634/,1,1,00:00:42,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/K84028/,1,1,00:00:07,0,0.00%,0.00%,$0.00
/measure/lptramadolpara/practice/B83002/,1,1,00:00:15,0,0.00%,0.00%,$0.00
/measure/lptramadolpara/practice/L83016/,1,1,00:00:19,0,0.00%,0.00%,$0.00
/measure/lptramadolpara/practice/M81033/,1,1,00:00:04,0,0.00%,0.00%,$0.00
/measure/lptramadolpara/practice/P81074/,1,1,00:00:28,0,0.00%,0.00%,$10.00
/measure/lptravelvacs/practice/B83014/,1,1,00:00:23,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/D81012/,1,1,00:00:18,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/F83002/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lptravelvacs/practice/F83032/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/measure/lptravelvacs/practice/F83033/,1,1,00:00:16,0,0.00%,0.00%,$10.00
/measure/lptravelvacs/practice/F83053/,1,1,00:00:12,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/F83666/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lptravelvacs/practice/F83671/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lptravelvacs/practice/F84016/,1,1,00:00:11,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/F84031/,1,1,00:00:04,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/F84081/,1,1,00:00:02,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/F85029/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lptravelvacs/practice/L83016/,1,1,00:00:16,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/L85010/,1,1,00:00:58,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/C84142/,1,1,00:00:35,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/G82099/,1,1,00:00:17,0,0.00%,0.00%,$10.00
/measure/lptrimipramine/practice/J81002/,1,1,00:00:14,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/J81006/,1,1,00:00:10,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/J81012/,1,1,00:00:12,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/J81013/,1,1,00:00:10,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/J81019/,1,1,00:00:10,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/J81021/,1,1,00:00:14,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/J81027/,1,1,00:00:10,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/J81036/,1,1,00:00:26,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/J81044/,1,1,00:00:12,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/J81049/,1,1,00:00:12,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/J81058/,1,1,00:00:12,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/J81061/,1,1,00:00:26,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/J81062/,1,1,00:00:39,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/J81070/,1,1,00:00:30,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/J81071/,1,1,00:14:19,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/J81081/,1,1,00:00:11,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/J81621/,1,1,00:00:15,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/J81637/,1,1,00:00:10,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/Y01812/,1,1,00:00:18,0,0.00%,0.00%,$20.00
/measure/lyrica/practice/A81021/,1,1,00:00:17,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/C82063/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lyrica/practice/C83035/,1,1,00:01:18,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/C83036/,1,1,00:00:18,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/C83059/,1,1,00:00:35,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/D81009/,1,1,00:06:23,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/D81034/,1,1,00:00:37,1,0.00%,0.00%,$0.00
/measure/lyrica/practice/E87714/,1,1,00:00:45,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/F81141/,1,1,00:00:33,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/F82653/,1,1,00:00:24,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/F83010/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lyrica/practice/F83039/,1,1,00:01:07,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/F83056/,1,1,00:00:19,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/F84117/,1,1,00:00:31,1,0.00%,0.00%,$0.00
/measure/lyrica/practice/F85033/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/measure/lyrica/practice/G82076/,1,1,00:00:31,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/G82088/,1,1,00:00:41,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/G82099/,1,1,00:00:46,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/G85053/,1,1,00:00:29,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/H81052/,1,1,00:00:04,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/H81068/,1,1,00:00:59,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/H84608/,1,1,00:00:26,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/H85065/,1,1,00:00:59,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/J81011/,1,1,00:01:00,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/K82043/,1,1,00:00:09,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/L81031/,1,1,00:00:48,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/L81054/,1,1,00:00:21,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/L83069/,1,1,00:00:07,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/L83105/,1,1,00:00:15,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/L83128/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/measure/lyrica/practice/P81074/,1,1,00:01:41,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/P81096/,1,1,00:11:15,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/P82008/,1,1,00:01:41,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/P83017/,1,1,00:00:05,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/P88005/,1,1,00:00:17,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/Y02692/,1,1,00:00:19,0,0.00%,0.00%,$10.00
/measure/methotrexate/practice/B81042/,1,1,00:00:06,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/B86012/,1,1,00:00:25,0,0.00%,0.00%,$10.00
/measure/methotrexate/practice/B86024/,1,1,00:00:04,0,0.00%,0.00%,$10.00
/measure/methotrexate/practice/B86032/,1,1,00:00:53,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/B86070/,1,1,00:00:17,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/B86673/,1,1,00:00:11,0,0.00%,0.00%,$10.00
/measure/methotrexate/practice/C82039/,1,1,00:00:15,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/C82644/,1,1,00:00:20,0,0.00%,0.00%,$10.00
/measure/methotrexate/practice/C84029/,1,1,00:00:02,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/C88019/,1,1,00:00:12,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/E84040/,1,1,00:00:31,0,0.00%,0.00%,$10.00
/measure/methotrexate/practice/E84057/,1,1,00:00:24,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/E87737/,1,1,00:00:59,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/F81746/,1,1,00:00:34,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/F82009/,1,1,00:00:16,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/F84117/,1,1,00:00:29,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/F85669/,1,1,00:00:03,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/G81089/,1,1,00:00:14,0,0.00%,0.00%,$10.00
/measure/methotrexate/practice/G85632/,1,1,00:00:06,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/G85695/,1,1,00:00:45,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/H82003/,1,1,00:01:38,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/H84608/,1,1,00:00:14,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/J82123/,1,1,00:01:12,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/K82060/,1,1,00:01:34,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/K83027/,1,1,00:00:23,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/K83077/,1,1,00:00:23,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/L83101/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/methotrexate/practice/M87007/,1,1,00:01:17,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/N84005/,1,1,00:00:09,0,0.00%,0.00%,$10.00
/measure/methotrexate/practice/P82008/,1,1,00:00:43,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/P87022/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/methotrexate/practice/P88024/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/measure/methotrexate/practice/Y02826/,1,1,00:01:07,0,0.00%,0.00%,$10.00
/measure/nebivolol/practice/A86012/,1,1,00:00:27,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/B82042/,1,1,00:00:24,0,0.00%,0.00%,$10.00
/measure/nebivolol/practice/B84005/,1,1,00:00:10,0,0.00%,0.00%,$10.00
/measure/nebivolol/practice/B86036/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/nebivolol/practice/B86625/,1,1,00:00:03,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/C83022/,1,1,00:00:10,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/C84105/,1,1,00:00:15,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/C88016/,1,1,00:00:31,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/C88052/,1,1,00:00:05,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/C88060/,1,1,00:00:09,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/E84057/,1,1,00:00:49,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/F81141/,1,1,00:00:12,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/F84105/,1,1,00:01:26,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/G82088/,1,1,00:00:14,0,0.00%,0.00%,$10.00
/measure/nebivolol/practice/G84024/,1,1,00:00:16,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/H81109/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/nebivolol/practice/H84608/,1,1,00:00:26,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/H84619/,1,1,00:00:14,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/K82029/,1,1,00:00:06,0,0.00%,0.00%,$10.00
/measure/nebivolol/practice/L81071/,1,1,00:06:59,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/M81068/,1,1,00:00:34,0,0.00%,0.00%,$10.00
/measure/nebivolol/practice/N81060/,1,1,00:00:18,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/P82008/,1,1,00:00:34,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/P83017/,1,1,00:00:09,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/,1,1,00:00:10,1,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/A83041/,1,1,00:00:16,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/A83634/,1,1,00:00:14,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/A84025/,1,1,00:00:28,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/A84033/,1,1,00:29:52,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/A86024/,1,1,00:00:18,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/A88002/,1,1,00:01:29,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/B81004/,1,1,00:00:12,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/B82020/,1,1,00:08:39,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/B83015/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/measure/opioidper1000/practice/B83040/,1,1,00:02:02,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/B85640/,1,1,00:00:20,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/B86075/,1,1,00:01:50,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83059/,1,1,00:00:41,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83064/,1,1,00:00:13,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/C84012/,1,1,00:00:29,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C84018/,1,1,00:10:23,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C84031/,1,1,00:00:18,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C84043/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/C84077/,1,1,00:00:30,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C84080/,1,1,00:00:00,0,0.00%,100.00%,$0.00
