practice_id,name,ccg_id,total_list_size,small_flag,single_handed,gp_count,open_years,dispensing,rural,urban,imd,abx_per_starpu
J82126,RAYMOND ROAD SURGERY,10X,4305,0,0,4,44,0,0,0,16.57896839,0.5172718845487193
J82128,OLD FIRE STATION SURGERY,10X,8683,0,0,7,44,0,0,0,24.56709491,0.5089168381517987
J82129,NEW FOREST MEDICAL GROUP,11A,7711,0,0,6,44,0,0,0,7.189635075,0.4485071150885837
J82130,FRIARSGATE PRACTICE,11A,24506,0,0,15,44,0,1,0,8.598365908,0.408716883815688
J82131,FORDINGBRIDGE SURGERY,11A,12559,0,0,10,44,1,0,0,10.57781442,0.3456716298370414
J82132,TESTVALE SURGERY,11A,13123,0,0,14,44,0,0,0,14.27440748,0.6045258085210613
J82133,BROCKHURST MEDICAL CENTRE,10K,5256,0,0,6,44,0,0,0,19.28829272,0.6711488262845965
J82134,VINE MEDICAL GROUP,10V,27161,0,0,18,44,0,0,0,17.45364934,0.41438631078541055
J82135,BRANKSOMEWOOD H/CARE CTR,99M,12985,0,0,10,44,0,0,0,3.992968656,0.502519354017559
J82136,CHAWTON PARK SURGERY,10J,9756,0,0,10,44,0,1,0,8.117851313,0.37622600761168024
J82138,WHITEWATER HEALTH,10J,17353,0,0,12,44,0,0,0,7.12598386,0.40614129667338694
J82139,WISTARIA & MILFORD SURGERIES,11A,15525,0,0,14,44,0,0,0,9.86191035,0.5182300408756071
J82142,THE BORDER PRACTICE,99M,9084,0,0,7,44,0,0,0,15.93974464,0.5116408752195343
J82143,PARK SURGERY,11A,17042,0,0,11,44,0,0,0,4.74998423,0.37281014541428514
J82144,CROWN HEIGHTS MEDICAL CENTRE,10J,25491,0,0,17,44,0,0,0,13.33655506,0.45951122173987463
J82145,ABBEYWELL SURGERY,11A,18547,0,0,10,44,1,0,0,9.007745961,0.5530604388891033
J82146,LYNDHURST SURGERY,11A,5288,0,0,6,44,0,0,0,10.63191048,0.4762289957974832
J82147,THE CLANFIELD PRACTICE,10V,8028,0,0,5,44,0,1,0,5.721740313,0.45406624817821045
J82149,DERBY ROAD PRACTICE,10R,12625,0,0,9,44,0,0,0,25.7761823,0.47899797208472156
J82150,CORNERWAYS MEDICAL CENTRE,11A,11923,0,0,10,44,0,0,0,10.64122272,0.5972117048128882
J82151,TWIN OAKS MEDICAL CENTRE,11A,4482,0,0,5,44,1,0,0,10.23157317,0.5229846489345409
J82152,BRIDGEMARY MEDICAL CENTRE,10K,8738,0,0,7,44,0,0,0,22.36356069,0.5855636026958858
J82154,THE HIGHLANDS PRACTICE,10K,16133,0,0,12,44,0,0,0,11.71355111,0.46391496209388183
J82155,PORTSDOWN GROUP PRACTICE,10R,44051,0,0,20,44,0,0,0,29.47317621,0.6175067266759743
J82156,WATERFRONT AND SOLENT SURGERY,11A,7404,0,0,6,44,0,0,0,14.23932428,0.41878575528975565
J82157,WILSON PRACTICE,10J,14192,0,0,10,44,0,1,0,9.79343844,0.45273598275219745
J82161,WESTLANDS MEDICAL CENTRE,10K,10401,0,0,11,44,0,0,0,9.875639143,0.4916719531488691
J82163,COWPLAIN FAMILY PRACTICE,10V,15505,0,0,10,44,0,0,0,10.86015101,0.43395699029066304
J82164,LIPHOOK AND LISS SURGERY,10V,11178,0,0,11,44,1,1,0,9.072240695,0.4284065010745467
J82166,BARTON WEBB-PEPLOE PARTNERSHIP,11A,10688,0,0,7,44,0,0,0,9.480112343,0.5485115599201349
J82169,BOYATT WOOD SURGERY,11A,6899,0,0,2,44,0,0,0,13.64445067,0.571009052512748
J82174,LOCKSWOOD SURGERY,10K,13296,0,0,13,44,0,0,0,5.362574771,0.4619754212205919
J82177,JOHN POUNDS SURGERY,10R,4299,0,0,5,44,0,0,0,31.66773076,0.3381421846421412
J82178,PRINCES GARDENS SURGERY,99M,8846,0,0,9,44,0,0,0,18.68489378,0.5208251778548545
J82180,TOWNHILL SURGERY,10X,5529,0,0,3,44,0,0,0,19.01211598,0.46647409678127866
J82181,MAYFIELD MEDICAL CENTRE,99M,9283,0,0,8,44,0,0,0,21.50659543,0.48993159733488506
J82183,MULBERRY HOUSE SURGERY,10X,6208,0,0,2,44,0,0,0,16.54059618,0.32839749458757717
J82184,PINEHILL SURGERY,10V,3670,0,0,3,44,0,1,0,11.85624152,0.3713532636018803
J82188,BURSLEDON SURGERY,11A,4036,0,0,2,44,0,0,0,15.57836192,0.5534830100905043
J82192,ST LUKES SURGERY,11A,12059,0,0,7,44,0,0,0,7.323342713,0.4647340706203634
J82194,EAST SHORE PARTNERSHIP,10R,14050,0,0,10,44,0,0,0,23.15801453,0.4351834858079922
J82196,HOMEWELL.CURLEW PRACTICE,10V,15160,0,0,14,44,0,0,0,29.63419781,0.5365356517794436
J82197,BENTLEY VILLAGE SURGERY,10J,3475,0,0,4,44,1,1,0,6.621958333,0.46300436090382757
J82198,THE WELLINGTON PRACTICE,99M,3283,0,1,1,44,0,0,0,18.65294482,0.5710034130321455
J82199,THE UNIVERSITY SURGERY,10R,20226,0,0,7,44,0,0,0,28.50601914,0.19843931982237378
J82201,THE GRANGE SURGERY,10V,7623,0,0,6,33,0,1,0,9.79795382,0.4389269042283448
J82207,HILL LANE SURGERY,10X,8975,0,0,6,44,0,0,0,18.42564414,0.4066671492003822
J82208,ST. PETERS SURGERY,10X,5581,0,0,7,31,0,0,0,26.59796813,0.4263465170296538
J82210,THE ELMS PRACTICE,10V,9297,0,0,5,31,0,0,0,16.76881677,0.588000400858837
J82213,BROOK HOUSE SURGERY,10X,5420,0,0,8,27,0,0,0,33.84977507,0.5570417846515302
J82214,WHITCHURCH SURGERY,11A,8595,0,0,6,25,1,0,0,6.587768068,0.4305264851706375
J82215,SOLENT VIEW MEDICAL PRACTICE,10K,7189,0,0,5,25,0,0,0,10.00461625,0.5983382431945351
J82216,BROOK LANE SURGERY,10K,12211,0,0,8,24,0,0,0,6.405104369,0.4045386065388812
J82217,HOMELESS HEALTHCARE TEAM,10X,483,1,0,5,18,0,0,0,,0.5020590923908527
J82218,CHINEHAM MEDICAL PRACTICE,10J,12989,0,0,12,17,0,0,0,7.973681677,0.44623425479180095
J82220,BEGGARWOOD SURGERY - NHUC,10J,13751,0,0,4,16,0,0,0,14.51561273,0.48186333838114326
J82605,WALNUT TREE SURGERY,10X,4397,0,0,4,32,0,0,0,20.57381075,0.4090588370587822
J82622,LIVING WELL PARTNERSHIP,10X,28666,0,0,19,32,0,0,0,25.20490091,0.5947197567776963
J82625,BOUNDARIES SURGERY,10J,3923,0,0,4,44,1,1,0,7.221324092,0.4050107826564998
J82628,CRONDALL NEW SURGERY,99M,5189,0,0,5,31,1,0,0,5.122343468,0.3692873260752119
J82630,NORTH CAMP SURGERY,99M,5297,0,0,3,44,0,0,0,13.02264483,0.5743534092824021
J82633,RIVERSIDE PARTNERSHIP,10V,4659,0,0,5,44,1,1,0,10.57831619,0.5617113764750743
J82639,WATERSHIP DOWN HEALTH,10J,5759,0,0,4,44,1,0,0,10.85232912,0.3817602169534718
J82640,HORNDEAN SURGERY,10V,5286,0,0,6,30,0,1,0,8.165964884,0.5359022255247766
J82646,PARK LANE MEDICAL CENTRE,10V,8866,0,0,7,28,0,0,0,32.9713112,0.5376747663456751
J82663,HIGHFIELD HEALTH,10X,5959,0,0,2,20,0,0,0,18.19910297,0.34807456708430656
J82669,ROWNER HEALTH CENTRE,10K,7026,0,0,3,17,0,0,0,26.36979431,0.4362604986111309
J83001,MERCHISTON SURGERY,12D,14071,0,0,10,44,0,0,0,12.93531138,0.4158683988087853
J83002,WESTROP SURGERY,12D,10309,0,0,13,44,1,0,0,10.61883664,0.5639968719372417
J83003,HARCOURT MEDICAL CENTRE,99N,11967,0,0,11,44,0,1,0,14.03046473,0.48273500898048893
J83004,WHITEPARISH SURGERY,99N,6710,0,0,6,44,1,1,0,9.403946704,0.4761669560849279
J83005,BARCROFT MEDICAL CENTRE,99N,10468,0,0,9,44,0,1,0,12.97382209,0.587221353608416
J83006,PURTON SURGERY,99N,9975,0,0,6,44,0,1,0,11.46891488,0.7119872523759959
J83007,HATHAWAY SURGERY,99N,15642,0,0,13,44,0,1,0,13.76533596,0.4557302713801887
J83008,LOVEMEAD GROUP PRACTICE,99N,17863,0,0,14,44,0,1,0,17.18007101,0.5695772435759129
J83009,RIDGEWAY VIEW FAMILY PRACTICE,12D,13562,0,0,9,44,1,0,0,12.03500765,0.5499109866625529
J83010,PORCH SURGERY,99N,11364,0,0,11,44,0,1,0,12.16582547,0.5771756174253623
J83011,GIFFORDS PRIMARY CARE CTR,99N,13341,0,0,13,44,0,1,0,15.9180793,0.5136996764541305
J83013,BOX SURGERY,99N,6940,0,0,10,44,0,1,0,9.114468435,0.4774960683204523
J83014,CASTLE PRACTICE,99N,11742,0,0,11,44,0,1,0,14.36569133,0.5845124368531598
J83016,TROWBRIDGE HEALTH CENTRE,99N,30561,0,0,18,44,0,1,0,18.308949,0.4422737426109916
J83018,AVENUE SURGERY,99N,17588,0,0,9,44,0,1,0,14.44291549,0.5212127826326022
J83019,THE ORCHARD PARTNERSHIP,99N,11052,0,0,14,44,1,1,0,15.04417163,0.5067552655333739
J83021,SALISBURY MEDICAL PRACTICE,99N,22149,0,0,24,44,0,1,0,16.0296651,0.4058256100644119
J83022,OLD TOWN SURGERY,12D,8508,0,0,5,44,0,0,0,12.61460913,0.4209249050467484
J83023,AVON VALLEY PRACTICE,99N,6676,0,0,4,44,1,1,0,12.66930228,0.5753326436067824
J83024,PRIORY ROAD MEDICAL CENTRE,12D,8618,0,0,8,44,0,0,0,31.81928048,0.4553574250586458
J83025,GREAT WESTERN SURGERY,12D,5388,0,0,4,44,0,0,0,21.54164933,0.4159228717806576
J83026,THREE CHEQUERS MEDICAL PRACTICE,99N,25254,0,0,26,44,1,1,0,12.40570424,0.4218742949922182
J83027,HAWTHORN MEDICAL CENTRE,12D,12326,0,0,11,44,0,0,0,27.73231656,0.5536732469763296
J83029,TINKERS LANE SURGERY,99N,8359,0,0,5,44,0,1,0,12.8864795,0.3993463834376394
J83030,BRADFORD-ON-AVON AND MELKSHAM HEALTH,99N,21548,0,0,16,44,1,1,0,10.93774208,0.4819226606765039
J83031,MOREDON MEDICAL CENTRE,12D,11636,0,0,4,44,0,0,0,23.14954366,0.4954902546099585
J83033,WHALEBRIDGE PRACTICE,12D,10140,0,0,4,44,0,0,0,23.83083858,0.3504223896151529
J83034,LANSDOWNE SURGERY,99N,7431,0,0,6,44,0,1,0,15.39423446,0.5164484723642658
J83035,ABBEY MEADS MEDICAL PRACT,12D,16937,0,0,12,44,0,0,0,22.1495076,0.5949721509461451
J83036,ASHINGTON HOUSE SURGERY,12D,10497,0,0,6,44,0,0,0,14.75140657,0.44448163921475364
J83037,KENNET AND AVON MEDICAL PARTNERSHIP,99N,17579,0,0,13,44,1,1,0,11.49491038,0.45180076016835785
J83038,KINGSWOOD SURGERY,12D,10073,0,0,8,44,0,0,0,33.34586284,0.42434170807338806
J83039,NORTHLANDS SURGERY,99N,10772,0,0,8,44,0,1,0,15.81054951,0.6701637684852688
J83040,WESTBURY GROUP PRACTICE,99N,22097,0,0,13,44,1,1,0,16.12864868,0.5533247689852058
J83041,MALMESBURY MEDICAL PARTNERSHIP,99N,15709,0,0,13,44,0,1,0,10.01173202,0.43767089012842697
J83042,ROWDEN SURGERY,99N,16061,0,0,11,44,0,1,0,14.02971789,0.4640560701218008
J83043,DOWNTON SURGERY,99N,6725,0,0,6,44,1,1,0,8.357658367,0.5071827608903482
J83045,RAMSBURY SURGERY,99N,9017,0,0,6,44,1,1,0,7.461724448,0.5351324344462572
J83046,SPA MEDICAL CENTRE,99N,11740,0,0,11,44,0,1,0,15.17414196,0.5078712255631687
J83047,ELDENE SURGERY,12D,7916,0,0,5,44,0,0,0,19.04420539,0.518077470139826
J83048,ST MELOR HOUSE SURGERY,99N,5560,0,0,4,44,0,1,0,13.84380548,0.520122069220017
J83049,SOUTHBROOM SURGERY,99N,11494,0,0,10,44,0,1,0,15.38093359,0.4509472996306501
J83050,PATFORD HOUSE PARTNERSHIP,99N,8787,0,0,5,44,1,1,0,13.16845758,0.4172739944909341
J83052,MILLSTREAM MEDICAL CENTRE,99N,5402,0,0,5,44,0,1,0,13.9268645,0.4222546680285799
J83053,ST. JAMES SURGERY,99N,6546,0,0,5,44,0,1,0,15.68385512,0.4224056701917976
J83055,NEW COURT SURGERY,99N,9952,0,0,7,44,0,1,0,11.33259124,0.5163955081167454
J83056,MARKET LAVINGTON SURGERY,99N,5570,0,0,6,44,0,1,0,11.36519704,0.3955301090775019
J83057,NORTH SWINDON PRACTICE,12D,14814,0,0,6,44,0,0,0,13.21417088,0.5244583412698521
J83058,TISBURY SURGERY,99N,3866,0,0,2,44,0,1,0,14.78050551,0.5235278745303632
J83059,THE LAWN MEDICAL CENTRE,12D,7402,0,0,5,44,0,0,0,13.45180334,0.4648015142309998
J83060,MERE SURGERY,99N,4579,0,0,5,44,1,1,0,14.3245739,0.4544362917662521
J83064,RIDGE GREEN MEDICAL PRACTICE,12D,10760,0,0,6,18,0,0,0,11.9107261,0.482281507456728
J83601,BURBAGE SURGERY,99N,3747,0,0,6,44,1,1,0,11.02552437,0.49769607105613867
J83603,JUBILEE FIELD SURGERY,99N,4543,0,0,4,44,1,1,0,10.79734318,0.4129433269981112
J83609,CRICKLADE SURGERY,99N,2704,1,1,1,44,1,1,0,11.40419575,0.6778846136044309
J83615,OLD SCHOOL HOUSE SURGERY,99N,3713,0,0,4,44,1,1,0,11.49944944,0.4834230895984184
J83618,TOLSEY SURGERY,99N,3492,0,0,4,44,1,1,0,9.116049856,0.4964895479644511
J83619,COURTYARD SURGERY,99N,2742,1,0,4,44,0,1,0,11.79460219,0.2545824064152588
J83625,LODGE SURGERY,99N,8123,0,0,5,31,0,1,0,9.512467692,0.3915783339599993
J83629,SILTON SURGERY,99N,1882,1,0,3,30,1,1,0,14.21913744,0.43861645015972933
J83630,HINDON SURGERY,99N,2401,1,0,3,30,1,1,0,15.01694924,0.4933913050624507
J83633,VICTORIA CROSS SURGERY,12D,7545,0,0,7,29,0,0,0,15.44602866,0.39358372209023473
J83645,PHOENIX SURGERY,12D,4606,0,0,5,23,0,0,0,19.91424314,0.31482342606762886
J83646,PARK LANE PRACTICE,12D,6603,0,0,4,22,0,0,0,20.92247252,0.42173933319713774
J84003,VENTNOR MEDICAL CENTRE,10L,5024,0,0,4,44,0,1,0,27.53365706,0.4717664519883149
J84004,EAST COWES MEDICAL CENTRE,10L,8806,0,0,7,44,0,1,0,24.57003034,0.45376551091296863
J84005,ESPLANADE SURGERY,10L,10064,0,0,8,44,0,1,0,25.96429883,0.46920130240054886
J84007,ST. HELENS MEDICAL CENTRE,10L,6274,0,0,5,44,0,1,0,11.92930493,0.44237946258798605
J84008,ARGYLL HOUSE,10L,5459,0,0,3,44,0,1,0,24.78229736,0.5538408824828024
J84010,SHANKLIN MEDICAL CENTRE,10L,11682,0,0,8,44,0,1,0,24.89086153,0.5107687818580474
J84011,NEWPORT HEALTH CENTRE,10L,11405,0,0,8,44,0,1,0,23.22252805,0.604049805968755
J84012,TOWER HOUSE SURGERY,10L,11855,0,0,7,44,0,1,0,26.30413819,0.5169302004667263
J84013,SANDOWN HEALTH CENTRE,10L,12440,0,0,7,44,0,1,0,26.60555961,0.46736870042544265
J84015,COWES MEDICAL CENTRE,10L,15164,0,0,7,44,0,1,0,15.39808132,0.588998923517819
J84016,SOUTH WIGHT MEDICAL PRACTICE,10L,6001,0,0,5,44,1,1,0,20.08627232,0.5295320861136156
J84017,MEDINA HEALTHCARE,10L,8803,0,0,6,44,0,1,0,23.35355307,0.5781961673482631
J84018,GROVE HOUSE SURGERY,10L,3635,0,0,3,44,0,1,0,27.97985033,0.6082359933940905
J84019,WIGHT PRIMARY PARTNERSHIPS LTD,10L,10693,0,0,3,44,0,1,0,21.23127291,0.5205749694526991
J84020,BEECH GROVE SURGERY,10L,4713,0,0,3,44,0,1,0,24.28840502,0.5533887839906152
K81001,THE WATERFIELD PRACTICE,15D,12388,0,0,9,44,0,0,0,11.92803568,0.5004700242062861
K81002,EASTFIELD HOUSE SURGERY,15A,13298,0,0,11,44,0,0,0,13.00750104,0.3447523313371232
K81003,SWALLOWFIELD MEDICAL PRACTICE,15A,12032,0,0,6,44,1,0,0,7.788266834,0.5425307652350626
K81004,TILEHURST SURGERY PARTNERSHIP,15A,14609,0,0,13,44,0,0,0,14.71447426,0.5015251891099547
K81005,WEXHAM ROAD SURGERY,15D,4307,0,0,3,44,0,0,0,23.42868702,0.7133858543329183
K81006,THE SANDHURST GROUP PRACTICE,15D,19741,0,0,12,44,0,0,0,7.142478336,0.5470511738920931
K81007,LONDON STREET SURGERY,15A,4853,0,0,3,44,0,0,0,22.19022841,0.3568582679048117
K81010,KINGS CORNER SURGERY,15D,7701,0,0,6,44,0,0,0,4.845073587,0.44347511014620805
K81012,THE BOAT HOUSE SURGERY,15A,11594,0,0,7,44,1,1,0,6.761415556,0.4796598314080382
K81014,BALMORE PARK SURGERY,15A,17117,0,0,13,44,0,0,0,9.546599975,0.3909124404559046
K81015,WOODLANDS PARK SURGERY,15D,3261,0,0,6,44,0,0,0,9.62893726,0.5627803410272603
K81017,FALKLAND SURGERY,15A,13905,0,0,10,44,0,0,0,11.06353745,0.46206354256426035
K81018,LINDEN MEDICAL CENTRE,15D,9927,0,0,7,44,0,0,0,7.666039914,0.4489719002411063
K81019,ROSS ROAD MEDICAL CENTRE,15D,3081,0,0,5,44,0,0,0,12.99924232,0.7052330134107888
K81020,CLAREMONT HOLYPORT SURGERY,15D,18835,0,0,13,44,1,0,0,9.891352485,0.4637286493048825
K81021,DATCHET HEALTH CENTRE,15D,10313,0,0,5,44,0,0,0,13.08371382,0.42473589539093276
K81022,WOKINGHAM MEDICAL CENTRE,15A,23213,0,0,12,44,0,0,0,6.032517668,0.45778525880173604
K81024,LANGLEY HEALTH CENTRE,15D,19090,0,0,7,44,0,0,0,20.02528357,0.5710761875941356
K81025,FINCHAMPSTEAD PRACTICE,15A,15571,0,0,10,44,0,0,0,5.54895093,0.48167270568874015
K81026,CHATHAM STREET SURGERY,15A,6586,0,0,4,44,0,0,0,24.12863479,0.36249667438824584
K81027,MORTIMER SURGERY,15A,11550,0,0,9,44,1,0,0,9.833150183,0.5458416321599969
K81028,MAGNOLIA HOUSE SURGERY,15D,9181,0,0,9,44,0,0,0,4.155573291,0.3654320457336723
K81030,RINGMEAD MEDICAL PRACTICE,15D,15929,0,0,7,44,0,0,0,13.27474139,0.5264842957521076
K81034,CROSBY HOUSE SURGERY,15D,11698,0,0,6,44,0,0,0,25.41227216,0.4508874607661308
K81036,THE CEDARS SURGERY,15D,10606,0,0,9,44,0,0,0,11.27695653,0.47592397920303614
K81039,THE AVENUE MEDICAL CENTRE,15D,7515,0,0,4,44,0,0,0,29.12054726,0.8162601544206979
K81040,MILMAN ROAD SURGERY,15A,14499,0,0,8,44,0,0,0,26.02027492,0.46103187991569966
K81041,EMMER GREEN SURGERY,15A,9435,0,0,7,44,0,0,0,7.271503437,0.47674182652428093
K81042,COOKHAM MEDICAL CENTRE,15D,7746,0,0,5,44,0,0,0,6.390176686,0.3938391544923124
K81043,HERSCHEL MEDICAL CENTRE,15D,14116,0,0,4,44,0,0,0,23.29842989,0.48460281659522053
K81045,PARKSIDE PRACTICE,15A,14862,0,0,10,44,0,0,0,8.391611986,0.41306687182073226
K81046,LEE HOUSE SURGERY,15D,6940,0,0,7,44,0,0,0,8.79816157,0.506815731685925
K81047,BROOKSIDE PRACTICE,15A,26988,0,0,18,44,0,0,0,4.784293108,0.37352285278425984
K81048,LONG BARN LANE SURGERY,15A,5915,0,0,6,44,0,0,0,28.67162111,0.4275234846225559
K81050,THE DOWNLAND PRACTICE,15A,11215,0,0,10,44,1,0,0,10.50347811,0.36422468632578303
K81051,WOODLEY PRACTICE,15A,12084,0,0,9,44,0,0,0,7.491860817,0.4649117551844058
K81052,LAMBOURN SURGERY,15A,6586,0,0,6,44,1,0,0,13.21406473,0.3460084935269443
K81055,WARGRAVE PRACTICE,15A,6957,0,0,7,44,1,0,0,5.893706463,0.4508933621263938
K81056,WESTWOOD ROAD SURGERY,15A,4792,0,0,2,44,0,0,0,17.03901664,0.5394981008933657
K81057,HUNGERFORD SURGERY,15A,7442,0,0,7,44,0,0,0,9.498443026,0.4599672020534915
K81059,THE GAINSBOROUGH PRACTICE,15D,9890,0,0,8,44,0,0,0,8.468645122,0.42962924078105025
K81060,BINFIELD SURGERY,15D,11128,0,0,7,44,1,0,0,7.099805868,0.4273280235099042
K81062,WESTERN ELMS & CIRCUIT LANE SURGERIES,15A,17923,0,0,13,44,0,0,0,21.55238592,0.40060659280666167
K81063,STRAWBERRY HILL MEDICAL CENTRE,15A,21418,0,0,11,44,0,0,0,13.80009011,0.4198865696376223
K81066,THE SYMONS MEDICAL CENTRE,15D,12100,0,0,5,44,0,0,0,8.191000244,0.6557030294152162
K81068,SHEET STREET SURGERY,15D,10016,0,0,5,44,0,0,0,8.981862384,0.36083649982288013
K81069,LODDON VALE PRACTICE,15A,15410,0,0,11,44,0,0,0,5.076270316,0.5151054575161491
K81070,TWYFORD SURGERY,15A,12910,0,0,10,44,1,0,0,4.413308053,0.4313059288030785
K81073,THATCHAM HEALTH CENTRE,15A,18429,0,0,9,44,0,0,0,10.19132432,0.4572856384005904
K81074,CLARENCE MEDICAL CENTRE,15D,15556,0,0,5,44,0,0,0,8.218789955,0.30874485418545794
K81075,FARNHAM ROAD PRACTICE,15D,25698,0,0,24,44,0,0,0,23.59293897,0.507909637919262
K81076,GREEN MEADOWS SURGERY,15D,9911,0,0,8,44,0,0,0,5.574929639,0.4782832818701865
K81077,THEALE MEDICAL CENTRE,15A,10785,0,0,8,44,1,0,0,11.60880596,0.5724435466866669
K81078,GROVELANDS MEDICAL CENTRE,15A,14206,0,0,9,44,0,0,0,19.46474256,0.49464983203607393
K81080,NEW WOKINGHAM ROAD SURGERY,15A,7262,0,0,5,44,0,0,0,6.323367052,0.34616355936839294
K81081,ABBEY MEDICAL CENTRE,15A,2503,1,0,3,44,0,0,0,23.04404304,0.1804134811094143
K81082,THE VILLAGE MEDICAL CENTRE,15D,12890,0,0,9,44,0,0,0,19.65330233,0.4221123382028366
K81083,BHARANI MEDICAL CENTRE,15D,13000,0,0,9,44,0,0,0,23.49854655,0.7003791077653616
K81084,ROSEMEAD SURGERY,15D,6897,0,0,4,44,0,0,0,7.457894209,0.5574240221088114
K81085,SHREEJI MEDICAL CENTRE,15D,6067,0,0,4,44,0,0,0,23.11515016,0.7323938635548138
K81086,MANOR PARK MEDICAL CENTRE,15D,10556,0,0,5,44,0,0,0,23.86550044,0.6692921413688206
K81087,EASTHAMPSTEAD SURGERY,15D,5262,0,0,3,44,0,0,0,15.64129541,0.4732244270534289
K81089,RAGSTONE ROAD SURGERY,15D,3391,0,0,4,44,0,0,0,23.95644223,0.46885471864351397
K81092,WOOSEHILL PRACTICE,15A,12454,0,0,10,44,0,0,0,4.152309003,0.4999548572121547
K81094,GREAT HOLLANDS PRACTICE,15D,4079,0,0,2,44,0,0,0,15.41259899,0.39121788917593703
K81097,REDWOOD HOUSE SURGERY,15D,6566,0,0,4,44,0,0,0,7.843440869,0.43277572102119477
K81100,PEMBROKE SURGERY,15A,4960,0,0,2,44,0,0,0,14.61868705,0.33562392137671343
K81102,BURDWOOD SURGERY,15A,10391,0,0,9,19,0,0,0,7.745797155,0.465003895536847
K81103,CHAPEL ROW SURGERY,15A,7783,0,0,7,17,1,0,0,9.448932136,0.42696865820912805
K81605,UNIVERSITY MEDICAL GROUP,15A,30019,0,0,18,44,0,0,0,13.99815895,0.2683426125471218
K81607,CORDWALLIS ROAD SURGERY,15D,3588,0,0,6,44,0,0,0,12.99942076,0.5265193526953184
K81608,DR NABI,15D,5623,0,1,1,44,0,0,0,23.04055669,0.7478314458555483
K81610,FOREST HEALTH GROUP,15D,11915,0,0,10,44,0,0,0,12.46955233,0.33822930011193525
K81613,KENNET SURGERY,15A,4943,0,0,3,32,0,0,0,18.98538038,0.4388312817786854
K81616,KUMAR MEDICAL CENTRE,15D,4762,0,0,2,44,0,0,0,22.29425792,0.48881012635410437
K81622,WILDERNESS PRACTICE,15A,2258,1,0,4,44,0,0,0,8.838726014,0.4384234250295045
K81630,SOUTH MEADOW SURGERY,15D,13837,0,0,11,31,0,0,0,11.60264302,0.29473663108779996
K81633,SOUTH READING & SHINFIELD GROUP MED PRAC,15A,8871,0,0,5,30,0,0,0,19.53247511,0.43457700135344157
K81636,RUSSELL STREET SURGERY,15A,7890,0,0,5,29,0,0,0,19.148797,0.5920447657981731
K81638,BURMA HILL PRACTICE,15A,3022,0,1,1,29,0,0,0,10.04585091,0.6498422711009263
K81644,TILEHURST VILLAGE SURGERY,15A,16530,0,0,5,27,0,0,0,13.69142692,0.5270882302796214
K81645,240 WEXHAM ROAD,15D,5047,0,0,2,27,0,0,0,23.61952003,0.5909102459494038
K81651,MELROSE SURGERY,15A,10486,0,0,7,25,0,0,0,19.31652324,0.4005596867260721
K81655,ASCOT MEDICAL CENTRE,15D,5171,0,0,10,21,0,0,0,6.998601767,0.31207127197659273
K81656,CROWN WOOD MEDICAL CENTRE,15D,5278,0,1,1,20,0,0,0,12.57678252,0.46983960801056923
K81657,EVERGREEN PRACTICE,15D,4655,0,0,5,19,0,0,0,15.41443602,0.4470175239248291
K82001,RECTORY MEADOW SURGERY,14Y,9257,0,0,6,44,0,0,0,5.477914507,0.5038621779045894
K82003,WOLVERTON HEALTH CENTRE,04F,15818,0,0,7,44,0,0,0,27.88608396,0.7145558702672116
K82004,AMERSHAM HEALTH CENTRE,14Y,13157,0,0,11,44,0,0,0,5.452812728,0.43458803035020066
K82006,IVER MEDICAL CENTRE,14Y,9430,0,0,8,44,0,0,0,12.63425543,0.4833143531729402
K82007,THE SWAN PRACTICE,14Y,29783,0,0,20,44,1,1,0,9.569624162,0.547546598643642
K82008,THE HALL PRACTICE,14Y,9622,0,0,12,44,0,0,0,5.392836986,0.4614490970534492
K82009,STONY MEDICAL CENTRE,04F,11191,0,0,9,44,0,0,0,10.48015655,0.5149450264873435
K82010,TOWER HOUSE SURGERY,14Y,10545,0,0,10,44,0,0,0,13.26102727,0.3951220057115808
K82011,MILLBARN MEDICAL CENTRE,14Y,7779,0,0,7,44,0,0,0,5.955385679,0.5265676309170343
K82012,HIGHFIELD SURGERY,14Y,6409,0,0,6,44,0,0,0,3.233125641,0.5913038269362246
K82013,THE RED HOUSE SURGERY,04F,13484,0,0,10,44,0,0,0,19.15731905,0.5193743926052862
K82014,OAKFIELD SURGERY,14Y,5220,0,0,4,44,0,1,0,12.89266251,0.5473021659127585
K82015,PARKSIDE MEDICAL CENTRE,04F,10764,0,0,6,44,0,0,0,18.19419391,0.3356017452160749
K82016,NEWPORT PAGNELL MED.CTR.,04F,21357,0,0,17,44,0,0,0,9.436398856,0.43042431774153267
K82017,DESBOROUGH SURGERY,14Y,11604,0,0,7,44,0,0,0,10.78522279,0.4537581907106314
K82018,MEADOWCROFT SURGERY,14Y,15040,0,0,10,44,0,0,0,19.94849351,0.5362204255715929
K82019,THE MANDEVILLE PRACTICE,14Y,15487,0,0,6,44,0,1,0,19.16784459,0.5775001102238239
K82020,CHILTERN HOUSE MED CENTRE,14Y,7778,0,0,6,44,0,0,0,10.11995726,0.46483969895634547
K82021,THE CROSS KEYS PRACTICE,14Y,14089,0,0,10,44,0,0,0,7.608340566,0.5589274605311428
K82022,KINGSWOOD SURGERY,14Y,9996,0,0,6,44,0,0,0,14.67782231,0.5230637694115362
