Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/measure/lprubefacients/practice/P81092/,1,1,00:00:21,0,0.00%,0.00%,$0.00
/measure/lprubefacients/practice/Y00159/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lprubefacients/practice/Y00164/,1,1,00:00:31,0,0.00%,0.00%,$10.00
/measure/lptadalafil/practice/B82099/,1,1,00:00:19,0,0.00%,0.00%,$10.00
/measure/lptadalafil/practice/C83074/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lptadalafil/practice/G81018/,1,1,00:01:06,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/L83070/,1,1,00:00:11,0,0.00%,0.00%,$0.00
/measure/lptadalafil/practice/N83001/,1,1,00:00:19,0,0.00%,0.00%,$0.00
/measure/lptramadolpara/practice/J82640/,1,1,00:01:13,0,0.00%,0.00%,$0.00
/measure/lptramadolpara/practice/L81040/,1,1,00:00:27,0,0.00%,0.00%,$0.00
/measure/lptramadolpara/practice/P81092/,1,1,00:00:14,0,0.00%,0.00%,$0.00
/measure/lptramadolpara/practice/Y00159/,1,1,00:00:32,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/C88018/,1,1,00:01:43,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/F83055/,1,1,00:00:15,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/H85076/,1,1,00:00:12,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/J82001/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lptravelvacs/practice/J83058/,1,1,00:00:23,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/K81028/,1,1,00:00:13,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/L81061/,1,1,00:00:27,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/L83079/,1,1,00:00:15,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/M91019/,1,1,00:00:19,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/N83001/,1,1,00:00:05,0,0.00%,0.00%,$0.00
/measure/lptravelvacs/practice/P88012/,1,1,00:01:35,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/A84007/,1,1,00:03:02,0,0.00%,0.00%,$10.00
/measure/lptrimipramine/practice/D82013/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lptrimipramine/practice/F84696/,1,1,00:00:30,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/J82022/,1,1,00:00:31,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/L81035/,1,1,00:03:00,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/M81007/,1,1,00:00:19,0,0.00%,0.00%,$0.00
/measure/lptrimipramine/practice/M83146/,1,1,00:00:52,0,0.00%,0.00%,$5.00
/measure/lyrica/practice/B84009/,1,1,00:00:12,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/C82038/,1,1,00:00:40,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/E84009/,1,1,00:00:25,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/E84068/,1,1,00:00:58,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/E84676/,1,1,00:00:11,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/E87069/,1,1,00:00:20,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/F81014/,1,1,00:00:21,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/F83043/,1,1,00:00:16,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/F83048/,1,1,00:01:02,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/G81034/,1,1,00:00:19,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/G82722/,1,1,00:00:24,1,0.00%,0.00%,$10.00
/measure/lyrica/practice/G85094/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lyrica/practice/H85065/,1,1,00:00:06,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/J82041/,1,1,00:00:08,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/J82134/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lyrica/practice/J82143/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lyrica/practice/J82196/,1,1,00:00:04,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/K81015/,1,1,00:02:02,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/K82012/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lyrica/practice/K82018/,1,1,00:00:34,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/K82031/,1,1,00:00:29,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/K82038/,1,1,00:04:45,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/K82073/,1,1,00:01:51,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/L83624/,1,1,00:00:19,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/M81006/,1,1,00:02:22,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/M81027/,1,1,00:00:07,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/M81094/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/M83056/,1,1,00:00:17,0,0.00%,0.00%,$15.00
/measure/lyrica/practice/M84049/,1,1,00:07:16,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/M87015/,1,1,00:00:40,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/M88031/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/lyrica/practice/M88612/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/measure/lyrica/practice/N81063/,1,1,00:00:27,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/N83001/,1,1,00:00:10,0,0.00%,0.00%,$0.00
/measure/lyrica/practice/N83608/,1,1,00:00:25,1,0.00%,0.00%,$10.00
/measure/lyrica/practice/P83020/,1,1,00:00:14,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/P91615/,1,1,00:01:47,0,0.00%,0.00%,$10.00
/measure/lyrica/practice/Y02471/,1,1,00:00:10,0,0.00%,0.00%,$10.00
/measure/methotrexate/practice/B86010/,1,1,00:09:50,0,0.00%,0.00%,$10.00
/measure/methotrexate/practice/B87027/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/methotrexate/practice/D81086/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/methotrexate/practice/E84068/,1,1,00:01:09,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/E85055/,1,1,00:00:23,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/F83623/,1,1,00:01:03,0,0.00%,0.00%,$20.00
/measure/methotrexate/practice/G82639/,1,1,00:00:21,0,0.00%,0.00%,$5.00
/measure/methotrexate/practice/G83654/,1,1,00:00:40,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/H85659/,1,1,00:00:08,0,0.00%,0.00%,$10.00
/measure/methotrexate/practice/K81010/,1,1,00:01:12,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/K81015/,1,1,00:00:46,0,0.00%,0.00%,$10.00
/measure/methotrexate/practice/K81020/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/methotrexate/practice/K81607/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/methotrexate/practice/K81613/,1,1,00:00:13,0,0.00%,0.00%,$10.00
/measure/methotrexate/practice/K81656/,1,1,00:15:21,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/K82078/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/methotrexate/practice/K84040/,1,1,00:00:18,0,0.00%,0.00%,$10.00
/measure/methotrexate/practice/K84608/,1,1,00:01:15,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/L81040/,1,1,00:00:19,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/L82044/,1,1,00:00:27,0,0.00%,0.00%,$10.00
/measure/methotrexate/practice/L82049/,1,1,00:06:55,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/L85035/,1,1,00:00:08,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/M81006/,1,1,00:05:33,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/M85134/,1,1,00:00:14,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/M88645/,1,1,00:00:08,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/P88026/,1,1,00:00:11,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/Y00265/,1,1,00:00:26,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/A82046/,1,1,00:05:15,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/B82041/,1,1,00:00:07,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/B82074/,1,1,00:00:14,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/B84008/,1,1,00:00:14,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/D82041/,1,1,00:02:27,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/D83012/,1,1,00:00:27,0,0.00%,0.00%,$10.00
/measure/nebivolol/practice/E86022/,1,1,00:00:18,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/E87002/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/nebivolol/practice/F81153/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/nebivolol/practice/F83022/,1,1,00:00:06,0,0.00%,0.00%,$10.00
/measure/nebivolol/practice/F83682/,1,1,00:00:25,0,0.00%,0.00%,$10.00
/measure/nebivolol/practice/F85634/,1,1,00:00:04,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/G81018/,1,1,00:00:17,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/H81058/,1,1,00:00:06,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/H85063/,1,1,00:02:23,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/J82056/,1,1,00:14:47,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/K82038/,1,1,00:01:06,0,0.00%,0.00%,$10.00
/measure/nebivolol/practice/K84011/,1,1,00:00:20,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/L81098/,1,1,00:04:13,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/L85008/,1,1,00:00:09,0,0.00%,0.00%,$10.00
/measure/nebivolol/practice/M81006/,1,1,00:00:54,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/M83056/,1,1,00:01:00,0,0.00%,0.00%,$15.00
/measure/nebivolol/practice/M86032/,1,1,00:02:17,0,0.00%,0.00%,$10.00
/measure/nebivolol/practice/M87003/,1,1,00:02:07,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/M87015/,1,1,00:00:33,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/M92009/,1,1,00:00:22,0,0.00%,0.00%,$10.00
/measure/nebivolol/practice/P81092/,1,1,00:00:35,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/A81054/,1,1,00:00:22,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/A83006/,1,1,00:00:51,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/A83047/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/A83070/,1,1,00:01:35,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/A83074/,1,1,00:01:02,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/A84020/,1,1,00:01:24,0,0.00%,0.00%,$20.00
/measure/opioidper1000/practice/A84036/,1,1,00:00:45,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/A87005/,1,1,00:00:50,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/A87020/,1,1,00:00:31,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/A87023/,1,1,00:01:16,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/A88013/,1,1,00:00:34,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/B81022/,1,1,00:01:21,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/B81037/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/B83029/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/B83660/,1,1,00:00:23,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/B84004/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/B86075/,1,1,00:00:09,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C82076/,1,1,00:00:02,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C82123/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83003/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83004/,1,1,00:01:53,0,0.00%,0.00%,$5.00
/measure/opioidper1000/practice/C83007/,1,1,00:00:00,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83008/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83011/,1,1,00:00:00,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83013/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83017/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83018/,1,1,00:03:27,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83020/,1,1,00:00:00,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83022/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83023/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83024/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83026/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83030/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83035/,1,1,00:00:02,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83036/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83039/,1,1,00:00:02,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83040/,1,1,00:00:02,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83048/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83054/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83063/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83065/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83067/,1,1,00:00:03,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83068/,1,1,00:01:31,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83074/,1,1,00:01:33,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83075/,1,1,00:00:06,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83080/,1,1,00:00:05,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83614/,1,1,00:00:03,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83617/,1,1,00:00:00,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83628/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/C83631/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83643/,1,1,00:00:02,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83649/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C83650/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/C83653/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C84051/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/C84103/,1,1,00:06:13,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C84629/,1,1,00:01:38,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C84694/,1,1,00:00:12,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C88024/,1,1,00:00:19,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/C88025/,1,1,00:00:17,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/D81026/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/D81633/,1,1,00:00:14,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/D82002/,1,1,00:00:54,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/D82004/,1,1,00:01:19,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/D82008/,1,1,00:01:02,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/D82011/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/D82017/,1,1,00:01:31,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/D82022/,1,1,00:17:27,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/D82023/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/D82031/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/D82035/,1,1,00:01:54,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/D82036/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/D82037/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/D82039/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/D82042/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/measure/opioidper1000/practice/D82045/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/D82047/,1,1,00:03:18,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/D82048/,1,1,00:06:38,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/D82050/,1,1,00:01:07,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/D82056/,1,1,00:02:00,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/D82063/,1,1,00:00:39,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/D82069/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/D82071/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/measure/opioidper1000/practice/D82073/,1,1,00:02:43,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/D82076/,1,1,00:04:12,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/D82078/,1,1,00:01:43,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/D82084/,1,1,00:00:48,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/D82085/,1,1,00:00:51,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/D82087/,1,1,00:04:06,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/D82096/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/D82100/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/D82105/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/D82624/,1,1,00:01:17,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/D83030/,1,1,00:02:31,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/D83056/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/F81012/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/F81126/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/F81183/,1,1,00:05:07,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/F83660/,1,1,00:01:28,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/G81074/,1,1,00:01:20,0,0.00%,0.00%,$20.00
/measure/opioidper1000/practice/G82150/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/G83027/,1,1,00:08:23,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/H81033/,1,1,00:18:59,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/H81054/,1,1,00:01:13,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/H85076/,1,1,00:00:35,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/J82640/,1,1,00:06:09,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/K81069/,1,1,00:01:13,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/K81073/,1,1,00:00:28,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/K82603/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/K84024/,1,1,00:01:26,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/K84052/,1,1,00:04:06,0,0.00%,0.00%,$15.00
/measure/opioidper1000/practice/L81054/,1,1,00:00:13,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/L81063/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/L82028/,1,1,00:00:39,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/L83026/,1,1,00:00:46,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/L83029/,1,1,00:00:42,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/L83106/,1,1,00:01:22,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/L83109/,1,1,00:00:05,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/L83117/,1,1,00:00:05,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/L83136/,1,1,00:00:10,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/L83608/,1,1,00:00:02,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/L84031/,1,1,00:01:22,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/L84043/,1,1,00:01:05,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/L84047/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/measure/opioidper1000/practice/L84052/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/L84072/,1,1,00:02:02,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/L85016/,1,1,00:01:02,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/L85041/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/M81008/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/M81010/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/M81017/,1,1,00:00:17,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/M81022/,1,1,00:00:23,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/M81033/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/M81037/,1,1,00:00:11,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/M81049/,1,1,00:02:34,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/M81063/,1,1,00:04:04,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/M81072/,1,1,00:03:25,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/M81074/,1,1,00:09:21,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/M81089/,1,1,00:00:37,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/M81627/,1,1,00:00:40,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/M91013/,1,1,00:01:40,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/M92649/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/N81002/,1,1,00:00:35,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81013/,1,1,00:01:23,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81021/,1,1,00:00:39,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81022/,1,1,00:01:14,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81027/,1,1,00:01:03,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81029/,1,1,00:01:00,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81033/,1,1,00:00:30,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81042/,1,1,00:00:30,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81049/,1,1,00:00:30,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81052/,1,1,00:00:48,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81062/,1,1,00:00:50,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81069/,1,1,00:00:35,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81070/,1,1,00:03:44,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81073/,1,1,00:00:55,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81077/,1,1,00:01:17,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81085/,1,1,00:01:17,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81086/,1,1,00:01:04,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81112/,1,1,00:00:47,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81118/,1,1,00:00:38,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/N81632/,1,1,00:00:33,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/P81092/,1,1,00:02:26,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/P81169/,1,1,00:01:10,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/P87027/,1,1,00:00:22,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/P87610/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/P87634/,1,1,00:00:34,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/P87660/,1,1,00:00:20,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/P91013/,1,1,00:01:15,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/P91615/,1,1,00:01:25,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/Y00151/,1,1,00:00:33,0,0.00%,0.00%,$10.00
/measure/opioidper1000/practice/Y01652/,1,1,00:00:01,0,0.00%,0.00%,$0.00
/measure/opioidper1000/practice/Y02517/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/Y02751/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidper1000/practice/Y03595/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/measure/opioidper1000/practice/Y04968/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidspercent/practice/A82005/,1,1,00:01:38,0,0.00%,0.00%,$0.00
/measure/opioidspercent/practice/A82028/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/opioidspercent/practice/A82045/,1,1,00:01:34,0,0.00%,0.00%,$0.00
/measure/opioidspercent/practice/A82046/,1,1,00:00:05,0,0.00%,0.00%,$0.00
/measure/opioidspercent/practice/A83644/,1,1,00:01:15,0,0.00%,0.00%,$20.00
/measure/opioidspercent/practice/A84018/,1,1,00:03:22,0,0.00%,0.00%,$0.00
/measure/opioidspercent/practice/A87011/,1,1,00:02:25,0,0.00%,0.00%,$0.00
